date,ticker,sector,p_hormuz,p_redsea,p_sanctions,p_oil100,signal_strength,gross_return,net_return,success
2024-06-17,INSW,shipping,0.1798823835354548,0.5126538664945433,0.3915439205187338,0.98,0.05721316365232583,0.13326551412707222,0.12126551412707222,1
2024-06-18,INSW,shipping,0.17414543640756103,0.5118390479697896,0.38762957266975784,0.98,0.06154291306865346,0.16583627965594339,0.15383627965594338,1
2024-06-19,INSW,shipping,0.184819957867762,0.5156815608812443,0.3878759486977757,0.98,0.03999908709193911,0.19496189128076225,0.18296189128076223,1
2024-06-20,INSW,shipping,0.1667284208689553,0.5098210653473237,0.38814280190876177,0.98,0.0806480190332456,0.22148045855342802,0.209480458553428,1
2024-06-21,INSW,shipping,0.1550623446140286,0.4949274659276902,0.3917627448947555,0.98,0.05854037992324866,0.2381240393363111,0.2261240393363111,1
2024-06-24,INSW,shipping,0.14896690691390066,0.48988619993871985,0.3992030211001945,0.98,0.0411939505336853,0.20546687172167988,0.19346687172167987,1
2024-06-25,INSW,shipping,0.30041843233329635,0.5045295922101543,0.39068538660940644,0.98,0.0674812640011479,0.17577187494745594,0.16377187494745593,1
2024-06-26,INSW,shipping,0.2845822238326327,0.5154071520719404,0.407126281483407,0.98,0.04234558669274076,0.24131153715559894,0.22931153715559893,1
2024-06-27,INSW,shipping,0.2748134104742024,0.4935417477869792,0.4090984782076676,0.98,0.0601409554348154,0.2633478822596438,0.2513478822596438,1
2024-06-28,INSW,shipping,0.26258555146023693,0.4955447673100132,0.40088810944431374,0.98,0.04806230097701901,0.25223879599578414,0.24023879599578413,1
2024-07-01,INSW,shipping,0.24247455068605012,0.5016118869578614,0.3939171985537522,0.98,0.033362967147693406,0.24641813120683076,0.23441813120683075,1
2024-07-02,INSW,shipping,0.22940176600602327,0.49294322428029314,0.3995234255922832,0.98,0.07437932955745317,0.25521046601379127,0.24321046601379126,1
2024-07-03,INSW,shipping,0.23247323667348468,0.5710912296621072,0.38625501496607023,0.98,0.08264420615277147,0.26511818654739483,0.2531181865473948,1
2024-07-04,INSW,shipping,0.2198429421541254,0.5589950571162897,0.3887470704682,0.98,0.05617254669143244,0.196339161925829,0.184339161925829,1
2024-07-05,INSW,shipping,0.21683851855046335,0.6104008898186284,0.37640635349853024,0.98,0.08979831625549362,0.2278804797412879,0.21588047974128788,1
2024-07-08,INSW,shipping,0.21324971294958248,0.594328979284414,0.3662679337355763,0.98,0.07135111606397289,0.17151432973013736,0.15951432973013735,1
2024-07-09,INSW,shipping,0.21586978678367225,0.6201193812553201,0.3599682481528324,0.98,0.06713333172957539,0.19352567896758077,0.18152567896758076,1
2024-07-10,INSW,shipping,0.2003624079441538,0.613283404786028,0.36283295436431373,0.98,0.03183889508842634,0.20884913292920926,0.19684913292920925,1
2024-07-11,INSW,shipping,0.19860097448932143,0.6288941874486148,0.36178669267994623,0.98,0.08664014812443346,0.18221388889427081,0.1702138888942708,1
2024-07-12,INSW,shipping,0.19168638380576755,0.6105438647086386,0.3637078344369755,0.98,0.05329438521291591,0.21531405526319203,0.20331405526319202,1
2024-07-15,INSW,shipping,0.18655966661071446,0.6009355431872411,0.35355959175363244,0.98,0.05570956350096637,0.2853201018214031,0.2733201018214031,1
2024-07-16,INSW,shipping,0.16858778488402978,0.5814442768038859,0.36763777083885574,0.98,0.08202014943809996,0.2603036125334197,0.2483036125334197,1
2024-07-17,INSW,shipping,0.17232940816808073,0.5712068926589094,0.3631123749052106,0.98,0.07415025308997823,0.27079457913203164,0.25879457913203163,1
2024-07-18,INSW,shipping,0.17091711382705513,0.574887328367778,0.36540905335750085,0.98,0.03726951947212559,0.21982905805507702,0.207829058055077,1
2024-07-19,INSW,shipping,0.16616435151160153,0.5878726352688114,0.35751055292698247,0.98,0.04571932856520211,0.2436364685590109,0.23163646855901088,1
2024-07-22,INSW,shipping,0.16198968580546516,0.5700576016191018,0.3543720331001264,0.98,0.014167972209806989,0.1965836902740603,0.1845836902740603,1
2024-07-23,INSW,shipping,0.15245702699478367,0.5643797587333178,0.35384384437263855,0.98,0.05432873704805209,0.2574878825553433,0.24548788255534326,1
2024-07-24,INSW,shipping,0.1499268760493012,0.5592191281705511,0.36260438681312274,0.98,0.03938981692127912,0.22187087250965964,0.20987087250965963,1
2024-07-25,INSW,shipping,0.15767553843810636,0.5216997545197133,0.3615310219703049,0.98,0.0336768076046898,0.28164613524829685,0.26964613524829684,1
2024-07-26,INSW,shipping,0.15817828835004288,0.5155077121923215,0.3620525686344529,0.98,0.05656069921687057,0.2941949268498396,0.2821949268498396,1
2024-07-29,INSW,shipping,0.14995182699771892,0.5183041357463212,0.34295662420271883,0.98,0.06690126697756972,0.2913045458286785,0.2793045458286785,1
2024-07-30,INSW,shipping,0.16201317058869036,0.5198198760170263,0.33967101863013816,0.98,0.07065225049539076,0.29268662341680973,0.2806866234168097,1
2024-07-31,INSW,shipping,0.15042973188112657,0.5358311186532694,0.33090678185915845,0.98,0.039196583965578694,0.2768486271144832,0.2648486271144832,1
2024-08-01,INSW,shipping,0.16239211378013332,0.5345935043647569,0.3225771254678574,0.9695351276085894,0.06681462619529695,0.24993656602953762,0.2379365660295376,1
2024-08-02,INSW,shipping,0.17521904479358336,0.5414092672717314,0.32375795410844466,0.98,0.055530569894919266,0.2393102297764249,0.2273102297764249,1
2024-08-05,INSW,shipping,0.18452829892503686,0.5414750426913811,0.32875328901234213,0.98,0.04715044427660103,0.23586251706324024,0.22386251706324023,1
2024-08-06,INSW,shipping,0.1683847727306558,0.5171458858844837,0.3321661650104137,0.9724199949877439,0.04130366540817068,0.27505863428037713,0.2630586342803771,1
2024-08-07,INSW,shipping,0.16294030354400926,0.5203404769661207,0.3156103484610529,0.98,0.06105603888198906,0.32922832232430244,0.3172283223243024,1
2024-08-08,INSW,shipping,0.1603953426321488,0.5045369940256725,0.29465271080577216,0.98,0.02371885661550378,0.2784334937888828,0.2664334937888828,1
2024-08-09,INSW,shipping,0.1377172353707114,0.5102259549837038,0.29561514516328097,0.9762915449144233,0.04188092937544781,0.2730081444665333,0.2610081444665333,1
2024-08-12,INSW,shipping,0.13249159877701372,0.5064272266712451,0.29460816485665753,0.98,0.05133942433760712,0.2781697084788932,0.2661697084788932,1
2024-08-13,INSW,shipping,0.14153009243016645,0.5192416273859018,0.3004316437808526,0.9684337869547696,0.04619955586657028,0.26645639589813586,0.25445639589813585,1
2024-08-14,INSW,shipping,0.1389124649743334,0.5088655246821289,0.3083096126518613,0.98,0.052247568641839034,0.22192524807703662,0.2099252480770366,1
2024-08-15,INSW,shipping,0.12487242030764943,0.4992563134867707,0.2968609524219065,0.98,0.03327404040417621,0.18658126012194587,0.17458126012194586,1
2024-08-16,INSW,shipping,0.13496679153147348,0.6462289592086294,0.2962997375257995,0.98,0.06771940198495878,0.14295840508879398,0.13095840508879397,1
2024-08-19,INSW,shipping,0.14575526110808254,0.6351876380366089,0.294362037519249,0.98,0.06608347950152184,0.19435338735168028,0.18235338735168027,1
2024-08-20,INSW,shipping,0.13641782400420352,0.6376851790517918,0.28712042758108197,0.98,0.04217449278548538,0.2260996164761364,0.2140996164761364,1
2024-08-21,INSW,shipping,0.1378619960101102,0.6172449798069715,0.28435765947698277,0.98,0.06363211191632198,0.2049782355082761,0.19297823550827609,1
2024-08-22,INSW,shipping,0.12904822227434826,0.6020271101601175,0.27287779611328356,0.9773803447214872,0.08156271463766776,0.1528741607798798,0.1408741607798798,1
2024-08-23,INSW,shipping,0.1260189511975062,0.5828598860141173,0.25767746322808444,0.9633996191272636,0.040550150734908696,0.17327139222512655,0.16127139222512654,1
2024-08-26,INSW,shipping,0.10037282651262534,0.5937950539128849,0.2789180356276501,0.9421407400658919,0.04295805776380261,0.1931721867823062,0.18117218678230618,1
2024-08-27,INSW,shipping,0.1011341201186958,0.5685261831980754,0.2807367316123817,0.9331801575737956,0.06128330253014351,0.18279099446161728,0.17079099446161727,1
2024-08-28,INSW,shipping,0.10627047382691607,0.554576272761662,0.2687057125938411,0.9390722371397302,0.04323895985599478,0.19572618818084098,0.18372618818084097,1
2024-08-29,INSW,shipping,0.12930276723546363,0.5409082544092118,0.2729228354170959,0.9412677630994128,0.051157472933856585,0.20070553721043938,0.18870553721043937,1
2024-08-30,INSW,shipping,0.12851873697813324,0.5233046285003619,0.2759450252158408,0.9654496186396054,0.05996343085823147,0.12633841018739567,0.11433841018739567,1
2024-09-02,INSW,shipping,0.11642333075613404,0.48303520024292657,0.270373841239269,0.9742688963559383,0.032664660027293776,0.15045126330760183,0.13845126330760182,1
2024-09-03,INSW,shipping,0.11879588774782564,0.4935615516702307,0.2612444063093443,0.9672187826111667,0.0633997439189871,0.16094021945360848,0.14894021945360847,1
2024-09-04,INSW,shipping,0.12630621135797104,0.4914469706040143,0.2633163179229331,0.947988548341772,0.03162551763437561,0.12143505427232104,0.10943505427232104,1
2024-09-05,INSW,shipping,0.1405956790595562,0.4942985386243834,0.2561609533098345,0.9408828924892483,0.041696764727260555,0.14124352362821369,0.12924352362821367,1
2024-09-06,INSW,shipping,0.13971788139718208,0.46418042623703815,0.27126094044671856,0.9490131508521575,0.026857442761638897,0.10378576311274079,0.0917857631127408,1
2024-09-09,INSW,shipping,0.12335836309324875,0.4535160916329288,0.2895458520181379,0.9669934228910908,0.0330595958075864,0.09718754798362195,0.08518754798362195,1
2024-09-10,INSW,shipping,0.1212427584126461,0.4671892685052046,0.2964299852116565,0.9681426979503345,0.025045012709198147,0.06684972229982944,0.05484972229982944,1
2024-09-11,INSW,shipping,0.1186880445767946,0.4515634937717846,0.28562112736264716,0.9524797155317901,0.047010940148073055,0.03476083284388931,0.02276083284388931,1
2024-09-12,INSW,shipping,0.11877305826037897,0.4475323851355737,0.29712641458231553,0.9525594012661128,0.05436928485142997,0.06429990847771538,0.05229990847771539,1
2024-09-13,INSW,shipping,0.11552592514512276,0.43700305807452244,0.29614792308797117,0.961792556063438,0.02961135735378829,0.07244391767348479,0.060443917673484795,1
2024-09-16,INSW,shipping,0.1166048146280624,0.4395443539587261,0.2964627723443453,0.9717444246873582,0.04801657246925385,0.08394453668367907,0.07194453668367908,1
2024-09-17,INSW,shipping,0.10689749552586332,0.4333457674213118,0.2949652390888199,0.9512957263261079,0.02764893065982676,0.07337514034972914,0.06137514034972914,1
2024-09-18,INSW,shipping,0.11076388432557918,0.4478843726335536,0.3105046122251614,0.9516502307720872,0.05023785151221072,0.06013084647112832,0.04813084647112832,1
2024-09-19,INSW,shipping,0.10665002960427364,0.45694685200863217,0.31238106016021566,0.9418129874183413,0.057516230423267214,0.0034830734518587203,-0.00851692654814128,0
2024-09-20,INSW,shipping,0.11352607836528722,0.45486853405059924,0.31289891651948215,0.9381334026696027,0.03146171975204369,0.003378279018637631,-0.00862172098136237,0
2024-09-23,INSW,shipping,0.13293790102418956,0.440361434197454,0.4806911959351692,0.98,0.05484043530733072,0.03277035512210613,0.02077035512210613,1
2024-09-24,INSW,shipping,0.11924118613635408,0.4442817087443952,0.47066990210630527,0.98,0.05143916854477544,0.07025888073432718,0.05825888073432718,1
2024-09-25,INSW,shipping,0.12483831739557937,0.4305834944125498,0.4437822965350724,0.98,0.03565908655740044,0.07447850855474258,0.06247850855474259,1
2024-09-26,INSW,shipping,0.12037582728252769,0.4333989694890004,0.4339450861476462,0.98,0.084851119273762,0.1275043361838084,0.11550433618380841,1
2024-09-27,INSW,shipping,0.12157960947627762,0.42289833105912555,0.41904502823828066,0.98,0.028927784862641696,0.11537453971271416,0.10337453971271417,1
2024-09-30,INSW,shipping,0.12403172913222292,0.40659336880117325,0.41459836538584627,0.98,0.0461177463279714,0.1282679465269454,0.1162679465269454,1
2024-10-01,INSW,shipping,0.13989706977148283,0.42674728029727826,0.40598178861178696,0.98,0.007545413072756101,0.09410760944017849,0.08210760944017849,1
2024-10-02,INSW,shipping,0.1261224621186899,0.43943233225078376,0.4124188455427121,0.98,0.046614449387003584,0.06329533766380435,0.051295337663804355,1
2024-10-03,INSW,shipping,0.12694018066615453,0.4323848306946058,0.4037210144191808,0.98,0.033877458082378784,0.11948716777946533,0.10748716777946533,1
2024-10-04,INSW,shipping,0.10343715996271191,0.42165023670815394,0.3898579891388113,0.98,0.04827832149964348,0.08325457714601159,0.07125457714601159,1
2024-10-07,INSW,shipping,0.11390523920652276,0.4097884393485267,0.38527952139897154,0.98,0.05587842543207942,0.07702963159551257,0.06502963159551257,1
2024-10-08,INSW,shipping,0.11497940259595872,0.40443141765535096,0.38827843919278654,0.98,0.0506840000038906,0.10248103538238418,0.09048103538238418,1
2024-10-09,INSW,shipping,0.09997456890670998,0.38636766244358794,0.38189631696089044,0.9712781694943199,0.024217712912683795,0.12537795326770818,0.11337795326770818,1
2024-10-10,INSW,shipping,0.09180492198951457,0.40320487202022726,0.3684597448349346,0.9685120469386336,0.03914531905099032,0.12841992174515715,0.11641992174515715,1
2024-10-11,INSW,shipping,0.09617008180749387,0.3703921851018023,0.34052915430762026,0.9628484274718283,0.0523818739760218,0.1405119434176858,0.1285119434176858,1
2024-10-14,INSW,shipping,0.08199462057531581,0.3650729818095286,0.318693647779682,0.9548868996795206,0.050668991727442395,0.10927211860966524,0.09727211860966524,1
2024-10-15,INSW,shipping,0.06988630207194119,0.3527070313689527,0.2867304876161524,0.9485963276477486,0.028890772999507094,0.10785187588244338,0.09585187588244339,1
2024-10-16,INSW,shipping,0.0508731648780409,0.3479009271308823,0.28548930530794436,0.9110677094573887,0.01448053574989559,0.14183299872797783,0.12983299872797782,1
2024-10-17,INSW,shipping,0.05886249720485538,0.3380170558033693,0.2726066879537045,0.869245700491974,0.02201887877330486,0.1431447358023763,0.1311447358023763,1
2024-10-18,INSW,shipping,0.053662221991531596,0.2957153420056025,0.2501329151425454,0.8386202923082031,0.035574247698534164,0.15426763832285273,0.14226763832285272,1
2024-10-21,INSW,shipping,0.04892167855203929,0.2802814006173944,0.23146668183956698,0.809152438030178,0.028391207875759574,0.12937038133069323,0.11737038133069323,1
2024-10-22,INSW,shipping,0.051922550474661294,0.2854301451138345,0.22037691316786856,0.8054563620238794,0.04379920220501317,0.15385857263607083,0.14185857263607082,1
2024-10-23,INSW,shipping,0.06386570485495986,0.27444675366657223,0.21463134331964207,0.7882217072988905,0.015856710904979962,0.16142436770369617,0.14942436770369616,1
2024-10-24,INSW,shipping,0.056565861322018705,0.2545959599311033,0.20758510497141927,0.7759348789321857,0.006288852193127366,0.20077351207360472,0.1887735120736047,1
2024-10-25,INSW,shipping,0.06730569353901708,0.2296810631890762,0.1954985448615796,0.7613018692252337,0.00974848063618802,0.1977694095878697,0.1857694095878697,1
2024-10-28,INSW,shipping,0.0681149559974485,0.23268382540317598,0.208656681259811,0.7514511089663127,0.03496430703278383,0.24294382651912083,0.23094382651912082,1
2024-10-29,INSW,shipping,0.06704148426281659,0.24355788504585804,0.20736341445656167,0.7427694323844989,0.011099460419488644,0.26328974589743037,0.25128974589743036,1
2024-10-30,INSW,shipping,0.06951104764537423,0.24006805256664138,0.21586347898450714,0.7289632446442208,0.029776933235931512,0.2779713479318986,0.2659713479318986,1
2024-10-31,INSW,shipping,0.05939098171250066,0.24834599965189685,0.21042721258701527,0.7176110851704901,0.04160689385489949,0.25886708422003424,0.24686708422003423,1
2024-11-01,INSW,shipping,0.05048248443466169,0.24477802657815395,0.2207144481646335,0.713156121112688,0.024658858750176742,0.32987440627740083,0.3178744062774008,1
2024-11-04,INSW,shipping,0.03973683601076511,0.22311601529377043,0.210869344406019,0.6926025552657874,0.014176115343131197,0.31513434227103887,0.30313434227103886,1
2024-11-06,INSW,shipping,0.06908193024396098,0.2321157846888306,0.1687914966901148,0.6971015949177741,0.017907523400753255,0.3804293831181407,0.36842938311814066,1
2024-11-08,INSW,shipping,0.07508965711112968,0.2756586482893532,0.1546356613692054,0.6881544243337809,0.05228621711962182,0.34130169026218193,0.3293016902621819,1
2024-11-11,INSW,shipping,0.07059409431496312,0.27652887589857766,0.165436950529587,0.6610807000504586,0.044113782550534705,0.3468441616506648,0.3348441616506648,1
2024-11-12,INSW,shipping,0.06565217705187368,0.2491468049495519,0.15653899426628176,0.6789848192103121,0.0089356669736822,0.35210881560982443,0.3401088156098244,1
2024-11-14,INSW,shipping,0.09087213629848047,0.2453425144717762,0.13610642255254862,0.6684082659064614,0.03328894077299491,0.3779100098667605,0.3659100098667605,1
2024-11-15,INSW,shipping,0.08644571734369366,0.2612938900945195,0.1207129209147923,0.6719691514153446,0.025845462128029874,0.3541151214339662,0.34211512143396616,1
2024-11-18,INSW,shipping,0.09803105729617977,0.27678053046613654,0.13487799969982628,0.6777424196636126,0.017035819046245165,0.34712682483595536,0.33512682483595535,1
2024-11-20,INSW,shipping,0.09640373309612808,0.2988631776041672,0.13092735306079237,0.6628245398316073,0.06152909856497897,0.31849733195192864,0.30649733195192863,1
2024-11-21,INSW,shipping,0.09364395459988761,0.31172761953633704,0.13730663246873004,0.6445317679296407,0.03075412799832886,0.3098909291511003,0.29789092915110027,1
2024-11-22,INSW,shipping,0.09431414336912929,0.31789300162947254,0.12674842561594613,0.6490334431250606,0.016445386663971565,0.303991304813896,0.291991304813896,1
2024-11-26,INSW,shipping,0.09235030299188658,0.3231248785067081,0.15426135660914236,0.6226731041973192,0.05559799167433496,0.2543209088941374,0.24232090889413738,1
2024-11-27,INSW,shipping,0.10581198309336512,0.312312298064438,0.15445731733500237,0.646484013540412,0.032176280510222144,0.23165338882948294,0.21965338882948293,1
2024-11-28,INSW,shipping,0.11088194255637522,0.31041991803772134,0.1505149219706011,0.6810839485903186,0.024797734018076303,0.20552088142069946,0.19352088142069945,1
2024-11-29,INSW,shipping,0.11849007703329287,0.3226544710673092,0.16324813130563584,0.661862263000481,0.00849047553276058,0.1968049777311982,0.1848049777311982,1
2024-12-02,INSW,shipping,0.10237055965462791,0.3379329433397304,0.1723552055322336,0.660438358140197,0.04974061345175053,0.18539172403331272,0.1733917240333127,1
2024-12-03,INSW,shipping,0.10215895517207027,0.32409165998031325,0.17371541182021696,0.6657933278859332,0.05358199025527351,0.15708573821082616,0.14508573821082615,1
2024-12-04,INSW,shipping,0.0939470937284021,0.30272164061602996,0.165586661132935,0.7067898447205205,0.03102739127897702,0.20269335351963025,0.19069335351963024,1
2024-12-05,INSW,shipping,0.08007670469087233,0.29346372399945775,0.1786987432499426,0.7007124299545721,0.018888874571749648,0.205612798461126,0.193612798461126,1
2024-12-06,INSW,shipping,0.0830859747934292,0.27768051271346267,0.17855759262650617,0.6734669320869877,0.01775241636231629,0.21121625843548752,0.19921625843548751,1
2024-12-09,INSW,shipping,0.07525571102797173,0.2619540364360275,0.17767937438973064,0.6777701054395836,0.012340508510959233,0.21468390590339737,0.20268390590339735,1
2024-12-10,INSW,shipping,0.09089006058826091,0.2428294553454911,0.18168901102367918,0.686252682237575,0.005645990943470201,0.16788775650079013,0.15588775650079012,1
2024-12-11,INSW,shipping,0.09702474371023148,0.2425424142923809,0.20335327740459613,0.6848463056469676,0.022157304508001584,0.12494909355526729,0.11294909355526729,1
2024-12-12,INSW,shipping,0.10857704137124925,0.25637872702379777,0.20768597832052949,0.6921127481247445,0.04956986137717316,0.12844748142399798,0.11644748142399798,1
2024-12-13,INSW,shipping,0.08100875044970848,0.25585297297072235,0.1914318419172731,0.6742895651441978,0.016184400553920817,0.10048998272969656,0.08848998272969656,1
2024-12-19,INSW,shipping,0.08586126086173287,0.23316983389900364,0.206690304312455,0.6745695240964401,0.022293465355758362,0.08221931410037686,0.07021931410037686,1
2024-12-20,INSW,shipping,0.0914099381111926,0.22554811020397067,0.21837772468451128,0.6562981703106413,0.03689830085101389,0.11816625185021157,0.10616625185021157,1
2024-12-23,INSW,shipping,0.09321407546981818,0.2464187010524735,0.23441822953165165,0.6743949677818613,0.007162142932176943,0.12140730614542661,0.10940730614542661,1
2024-12-24,INSW,shipping,0.11079578207322967,0.2624836639034698,0.20870424371778723,0.6988681427784549,0.05183036380904324,0.07700148641163951,0.06500148641163951,1
2024-12-25,INSW,shipping,0.11776648212667196,0.2801797669918671,0.2139104218088448,0.7276489979940866,0.010809829851858053,0.057756628209481464,0.04575662820948147,1
2024-12-26,INSW,shipping,0.11816512110951413,0.29286588906320515,0.22973906283214385,0.7231145521304082,0.026911495777610154,0.05937455003819436,0.047374550038194366,1
2024-12-27,INSW,shipping,0.12014111860589013,0.29739730644527684,0.2276940224265013,0.7238290655518551,0.044141484029691744,0.041050635896272336,0.029050635896272336,1
2024-12-30,INSW,shipping,0.12104750294070854,0.31701218939606296,0.250914918267292,0.7666548372261279,0.04135302875518983,0.04877034689755755,0.03677034689755755,1
2024-12-31,INSW,shipping,0.12236593647610737,0.3213991270911619,0.25409418860116134,0.750796918102369,0.05325816356158729,0.012107172213965844,0.00010717221396584417,1
2025-01-01,INSW,shipping,0.11127665213908378,0.3156792201113585,0.2566536952548858,0.7579149440638738,0.04592116153776249,0.003674353600671809,-0.008325646399328191,0
2025-01-02,INSW,shipping,0.09746661160672807,0.3074702320912505,0.2485137513029614,0.7675393934229641,0.023552152126698433,0.057435283524863046,0.04543528352486305,1
2025-01-03,INSW,shipping,0.1097946600063332,0.33723097019079723,0.2474751728420097,0.7889463065505434,0.03926772690355944,0.06496827004368955,0.05296827004368955,1
2025-01-07,INSW,shipping,0.13257239550596966,0.3276526620355979,0.24597553528978633,0.8229517293431882,0.04347968268957102,0.030540969043517663,0.018540969043517663,1
2025-01-08,INSW,shipping,0.1360286920455938,0.343276213327999,0.2452702697617935,0.8580423404099089,0.03251598852042714,0.02692081219910425,0.014920812199104249,1
2025-01-09,INSW,shipping,0.14653439266627113,0.35517639940661977,0.25617037218666,0.8885037326626053,0.039427875262016465,0.03816545593735565,0.026165455937355652,1
2025-01-10,INSW,shipping,0.16504549255250672,0.3601464135695875,0.25595436717629627,0.9077225603309877,0.027974229684711287,0.04104257109609133,0.02904257109609133,1
2025-01-13,INSW,shipping,0.14963669562912124,0.3805478329994293,0.24718900131577104,0.9075163204245001,0.013926050152932749,0.04401641830681613,0.03201641830681613,1
2025-01-14,INSW,shipping,0.14015744466251615,0.3866359547528143,0.2576715743086171,0.9320457015811315,0.030130658250634743,-0.005097463796223223,-0.017097463796223223,0
2025-01-15,INSW,shipping,0.12884418921395102,0.38872175818906507,0.2527605976068315,0.9344921016824098,0.0200863068486548,-0.010837632173953171,-0.02283763217395317,0
2025-01-16,INSW,shipping,0.12504683679573617,0.3736402998856314,0.24224253844740887,0.9223447049607357,0.03917285800407848,-0.05643282696825036,-0.06843282696825036,0
2025-01-17,INSW,shipping,0.1234147106352003,0.4039607691245727,0.24089487022993541,0.9324089260512161,0.04627244234031393,-0.0677144028459119,-0.0797144028459119,0
2025-01-20,INSW,shipping,0.11307845403550423,0.3844530233752916,0.2512418229463263,0.9132878716062913,0.039109748403345426,-0.0334864496639965,-0.045486449663996495,0
2025-01-21,INSW,shipping,0.10885305159985535,0.3717582405369884,0.24970140507982336,0.9245277351188381,0.025625492494516042,-0.022817106839914003,-0.034817106839914,0
2025-01-22,INSW,shipping,0.09354130146211719,0.3638231556496142,0.22545725940516784,0.9062876474733043,0.024693302938810644,0.018246974037466668,0.0062469740374666675,1
2025-01-23,INSW,shipping,0.11812391881547618,0.34750625948620645,0.24148087224628537,0.894069822259093,0.04804436250047314,0.007767472581369672,-0.004232527418630328,0
2025-01-24,INSW,shipping,0.12036604426174036,0.3313908200395791,0.24652266086741884,0.8868907480297149,0.027624464566480645,0.057630447195240686,0.04563044719524069,1
2025-01-27,INSW,shipping,0.1119501053654656,0.3279523438693818,0.2503748188864301,0.8542946390032936,0.05268628984248867,0.030696919987284632,0.018696919987284632,1
2025-01-28,INSW,shipping,0.10160512490187808,0.33385496920316754,0.23162754767891902,0.848994032408475,0.036102841801781374,0.061671417438555975,0.04967141743855598,1
2025-01-29,INSW,shipping,0.09261200150844959,0.339585880995465,0.21614455027638332,0.8596158906052848,0.024469647953835143,0.048967990552026386,0.03696799055202639,1
2025-01-30,INSW,shipping,0.10060209115958006,0.34103028233903926,0.2344103051462945,0.8494668448916768,0.04039066455059513,0.008708035185682528,-0.0032919648143174725,0
2025-02-03,INSW,shipping,0.08563005672193133,0.3356011790594454,0.22811070855793614,0.8241360858277281,0.02744680518136104,0.06603905297639012,0.054039052976390126,1
2025-02-04,INSW,shipping,0.09002203659460273,0.3314331819858558,0.21271823220313726,0.8087921232476253,0.0331683802094965,0.08518720879714592,0.07318720879714592,1
2025-02-05,INSW,shipping,0.07677385123117642,0.34953307295970293,0.20732862974430122,0.8090919634990326,0.037578634969007554,0.1028604863357574,0.0908604863357574,1
2025-02-06,INSW,shipping,0.07174650662145268,0.34356877199650515,0.2124256322961128,0.7819335918886111,0.006782424775086844,0.10171738264193508,0.08971738264193509,1
2025-02-07,INSW,shipping,0.08384544059879773,0.3182596516544466,0.20016898640340827,0.7650341531164073,0.008281645815943973,0.09224045122629687,0.08024045122629687,1
2025-02-10,INSW,shipping,0.07756063926276549,0.31766493497926446,0.18652108349871913,0.7232262790881959,0.03506457076891799,0.0834952925703023,0.07149529257030231,1
2025-02-11,INSW,shipping,0.08342036379383436,0.286571965136381,0.19402624361066098,0.709054346287164,0.03814737404801753,0.07228932709246982,0.06028932709246983,1
2025-02-12,INSW,shipping,0.08592802370964675,0.27322214378051213,0.2117879759129387,0.7189097421248909,0.017112818602358203,0.06351978298978267,0.05151978298978267,1
2025-02-14,INSW,shipping,0.07938943875708215,0.2711390909899488,0.19898844952820952,0.7191981192070231,0.02281266312467922,0.05384619223184273,0.04184619223184273,1
2025-02-17,INSW,shipping,0.06459848522296185,0.2811261883115435,0.20450449618658825,0.7100428746349854,0.011193996075805877,0.005105902923244976,-0.006894097076755024,0
2025-02-18,INSW,shipping,0.08334729159817673,0.28446631669614997,0.19977852726973203,0.7150093135098398,0.021686625729950827,0.033731759555342355,0.021731759555342355,1
2025-02-19,INSW,shipping,0.06657910504618525,0.2892208380400366,0.20574796684041777,0.7166147829811887,0.028219601845596767,0.04024877703096941,0.028248777030969407,1
2025-02-20,INSW,shipping,0.06228127845154472,0.2867312331143537,0.213601118687003,0.6905442696405341,0.03648884535947204,0.051341189670146115,0.03934118967014612,1
2025-02-21,INSW,shipping,0.062418106422714704,0.2837021107399916,0.2881439951764786,0.7108025528842361,0.026438249671480344,-0.006910843016946555,-0.018910843016946555,0
2025-02-24,INSW,shipping,0.0728235194919772,0.2795716121251231,0.3006490295619978,0.7539788111854326,0.04113098732624752,-0.021449543891552625,-0.03344954389155262,0
2025-02-25,INSW,shipping,0.09341258430663923,0.2823138587712113,0.28122531775156934,0.7591680590417246,0.02056127638879363,0.043109800727105796,0.031109800727105796,1
2025-02-26,INSW,shipping,0.07650301730972585,0.29389527887467826,0.2754055515792497,0.7779440812401962,0.03449052238766412,0.031331847495308374,0.019331847495308373,1
2025-02-28,INSW,shipping,0.0904593952585522,0.2879887136564018,0.26910455891972224,0.8030181806846851,0.030034494657102225,0.015575352930133457,0.0035753529301334568,1
2025-03-03,INSW,shipping,0.10573269373586681,0.28455840742110644,0.2772008428228745,0.8317803977947344,0.007705560775567808,0.030240771329590244,0.018240771329590243,1
2025-03-04,INSW,shipping,0.10397782678093243,0.2835728153447452,0.3010988465797874,0.8497800171072004,0.04147737628251168,0.07668563941543738,0.06468563941543738,1
2025-03-05,INSW,shipping,0.10966556532399681,0.3109964356511218,0.2960438799965164,0.852398506292951,0.0495001985602489,0.05729522798533915,0.04529522798533915,1
2025-03-06,INSW,shipping,0.12547052236355932,0.31489978363522775,0.29194829646535403,0.8527518772397523,0.05042933748828235,0.04735742248869612,0.035357422488696125,1
2025-03-07,INSW,shipping,0.13351923488442896,0.3195475190225463,0.28033438173637704,0.8813139044090774,0.039568147513603796,0.012730903357651258,0.0007309033576512573,1
